,sentiment,text
16815,-1,"""UK Home Sec Theresa May, a MoU with Saudi Arabia and why global condemnation of human rights record won't happen  _URL """
16816,-1,Why no Christians in Saudi Arabia? Could it be the forced conversions and expulsions in the 7th to 10th centuries?  _URL 
16817,-1,Won't be long before people will be trying to tell us Saudi Arabia and Iran have nothing to do with Islam  _URL 
16818,-1,"""You missed the part where Saudi Arabia stated price hike is keeping in line with INTERNATIONAL ENERGY PRICES, right?  _URL """
16819,-1,"""if only ever watched the #BBC and #CNN, you may not know that Saudi Arabia is bombing Yemen with US/UK/French arms. #bias"""
16820,-1,"""yes, defeat Saudi Arabia defeat ISIS hence the key. #SaudiArabiaIsISIS  _URL """
16821,-2,"""@AJEnglish did you explain to him how Qatar, your backers, &amp; Saudi Arabia were responsible for its destruction?  _URL """
16822,-2,"""@RT_com @koitousa. May the world know, that NATO, and especially the USA, UK, Turkey, Saudi Arabia and Israel, are the worst terrorists."""
16823,-2,"""@ajplus Tell us abou the teenagers Saudi Arabia is chopping heads off. C'mon, peope want to know. #BoycottSaudiArabia"""
16824,0,"""#Cold Saturday for the Kingdom @ Riyadh, Saudi Arabia  _URL """
16825,0,#JanzourNews Hold the applause for Saudi Arabia - Toronto Sun: Toronto SunHold the applause for Saudi A..  _URL  #World
16826,0,#TheresaMay secret deal with corrupt Saudi Arabia  _URL 
16827,0,0
16828,0,"""1st good step against #Evil """"Saudi Arabia announced the formation of a 34-state Islamic military coalition""""  _URL """
16829,0,"""20 Women Elected in Saudi Arabia as Females Vote for the First Time: In a landmark election on Saturday, 20 wo..  _URL """
16830,0,34-state Islamic military bloc against terrorism announced: Riyadh: Saudi Arabia on Tuesday announced the form..  _URL 
16831,0,@ASOS_HeretoHelp I haven't order yet but i need it Tuesday if i order now how many days take to reach saudi arabia ?
16832,0,@Anaminona @AlArabiya_Eng Been in alliance for quite some time and may be to counter Saudi Arabia. Qatar had recently agreed deal with Iran.
16833,0,@BreitbartNews Get Saudi Arabia and Israel out of the presidency and congress and we may have peace on earth F'n #Soros and #Adelson!
16834,0,@DebsODo: @lex_looper might want to double check your Saudi Arabia info on this one. 1.  _URL  2.  _URL 
16835,0,@HillaryClinton Is this why you took money from Saudi Arabia and other Muslim countries that treat women like 3rd class citizens?
16836,0,@HuangRebekah @mkmknani @rowdy_tt @ljcambria The danger..stealth drone loaded with nuclear warhead. Israel or Saudi Arabia 1st target?
16837,0,@KatiePavlich @LisaDaftari does @billclinton know about this? He may be moving to Saudi Arabia.
16838,0,@LifeofSigh Else you just end up in some horrible censorship whirlpool. Then you may as well be Saudi Arabia.
16839,0,@MinuteMan1776 Saudi Arabia &amp; Many other Foreign countries may want to debate ya on that one! Lol
16840,0,@QUEEN_AHLAAM As our CS team have explained the last shipping date for delivery to Saudi Arabia was December 3rd
16841,0,@SBarlow_ROB @BTabrum Lithium is essential for fuel cells AND anti-depressants. It's the element of the 21st C. &amp; Bolivia the Saudi Arabia
16842,0,@aliharbi9 badboy Putin wont let this continue forever. he may secretly back ISIS in their call for uprising in Saudi Arabia
16843,0,"""@camanpour I speak with Rasha Hefzi, among the 1st women elected in Saudi Arabia, 1st election in which women  _URL """
16844,0,"""@indydee how about our """"allies"""" in the Middle East.. like the 3rd richest Military Saudi Arabia, or the United Arab Emirates et. al."""
16845,0,@juliabracadabra Bernie's there like crossing his fingers that Saudi Arabia is going to wake up tomorrow and decide to take out ISIS
16846,0,"""A few months ago, I was the 1st person on Facebook to push this story of Saudi Arabia funding Ivy League..  _URL """
16847,0,"""AP Top Stories December 15 A: Here's the latest for Tuesday, December 15th: Saudi Arabia forms coun..  _URL  #USA #News"""
16848,0,"""After others are Partitioned, it may well be the turn of Saudi Arabia, for which Turkey is likely to be used as counterweight."""
16849,0,All the 3 Indian workers (tortured in Saudi) are reaching Trivandrum from Saudi Arabia by Flt FZ 439 at 02.30 hrs on 26 Dec 2015: @MEAIndia
16850,0,Ambassador: Azerbaijan may join the Islamic Coalition: The country has received an offer from Saudi Arabia. /articles/politics/103758
16851,0,"""As the 4th largest military in the world, Saudi Arabia needs to step up Big Time to dissolve ISIS #GOPDebate #LA06  _URL """
16852,0,Be careful of what you share on Facebook #HuntsmanSpyder your Saudi Arabia mech boss may be watching #StayDirty/Ballin #MathNotMyth
16853,0,Bernie Sanders is right: Saudi Arabia is more focused on the conflict in Yemen than fighting ISIS  _URL  via PolitiFact
16854,0,British Government may face legal action 2 stop it exportin weapons 2 Saudi Arabia.Read:  _URL  #independant #stoparmstrade
16855,0,Ceasefire violations @Yemen The Houthi forces should think about Yemen's tomorrow Saudi Arabia should see peace and #UN to rethink
16856,0,"""Christians in Pakistan, Iraq, Saudi Arabia, India, Palestine, western China and East Africa. May God ease all you pains."""
16857,0,"""Christians threatened with violence for worshipping Christ. No, not in Saudi Arabia. In Texas.  _URL """
16858,0,"""Coalition of the Unwilling: In the war on ISIS, U.S. allies Saudi Arabia, Turkey, and Israel may be playing bo..  _URL """
16859,0,Commodities tomorrow: Low oil prices hits Saudi Arabia hard: CNBC's Jackie DeAngelis discusses the day's activ..  _URL 
16860,0,Confusion clouds Saudi Arabia's anti-ISIL coalition: Some key members of the 34-nation anti-ISIL coalition ann..  _URL 
16861,0,"""DUBAI, Dec 14 (Reuters) - Two senior army commanders from Saudi Arabia and the United Arab Emirates were killed along with two Saudi"""
16862,0,Effective Tomorrow: Are the Good Times Over for Saudi Arabia?  _URL 
16863,0,Feb 1 2004- 251 people are trampled to death and 244 injured in a stampede at the Hajj pilgrimage in Saudi Arabia
16864,0,"""For the 1st time, women are elected into political office in Saudi Arabia. What does this mean?  _URL  #womeninpolitics"""
16865,0,Full details of Saudi-led coalition not yet available: Sartaj: Saudi Arabia announced on Tuesday that it had f..  _URL 
16866,0,Government keeps Theresa May's 'murky' deal with Saudi Arabia a secret | Politics | News | Daily Express  _URL 
16867,0,Gulf markets surge ahead of Saudi budget: Gulf stock markets edged higher on Sunday with Saudi Arabia rising i..  _URL 
16868,0,"""Hajj stampede 'beyond human control': Saudi Arabia's most senior cleric, the grand mufti, says Thursday's stam..  _URL """
16869,0,Hold the applause for Saudi Arabia | Hassan | Columnists | Opinion | Toronto Sun  _URL 
16870,0,"""Hours before he arrived in Saudi Arabia on Tuesday, Turkish President Recep Tayyip Erdogan accused Syria's president of """"mercilessly"""".."""
16871,0,I didn't exactly want to spend my Tuesday morning memorizing the geographical features in Saudi Arabia.. But okay
16872,0,"""I may not be old enough to get blown up fighting a war for Saudi Arabia but no worries, I can salute the Blue Angels at the football stadium"""
16873,0,IS leader threatens to attack Israel 7 months after he threatened Saudi Arabia. Israel must be hurt to come 2nd only  _URL 
16874,0,"""In the Saudi Arabia, UAE, neighbors and much of Northern Africa, the weekend is Friday &amp; Saturday. The first work day of the week is Sunday."""
16875,0,In the last 24 hours The Islamic State released six videos threatening Saudi Arabia  _URL   _URL 
16876,0,Interesting perspective on Saudi Arabia's involvement in the rise and defeat of #ISIS today in @guardiannews  _URL 
16877,0,"""It should put her in federal prison for life, but she likely will escape to her friends in Saudi Arabia.  _URL """
16878,0,Keystrokes in the West may mean a death sentence in Saudi Arabia - New Internationalist (blog)  _URL 
16879,0,Leaving Bangkok tomorrow morning. Next stop the middle of the Empty Quarter desert near Saudi Arabia.  _URL 
16880,0,No kidding: Saudi Arabia's coalition against terrorists may not be what it seems  _URL 
16881,0,Official explanation of Saudi Arabia on Syrian refugee crisis. May Allah aid the rulers of the Kingdom.  _URL 
16882,0,"""On 8 May, Saudi Arabia announced a five-day ceasefire set to start on 12 May, following heavy pressure from the US. #World"""
16883,0,Pakistan confirmed joining the Saudi Arabia's 34-nation coalition against terrorism.  _URL  What a moronic foreign policy!
16884,0,"""Rebel chief death may hurt Syria talks, boost Islamic State: analysts: Backed by Saudi Arabia, Jaish al Islam was one of the most inf.."""
16885,0,"""Same for the US, UK, Saudi Arabia, etc.. let's not forget any of them.  _URL """
16886,0,Saudi Arabia Announces Muslim Anti-terror Alliance of Islamic Nations: Saudi Arabia announced Tuesday the form..  _URL 
16887,0,Saudi Arabia Said to Weigh Selling Stakes in State-Run Entities: World leaders may have vowed to wean the worl..  _URL 
16888,0,Saudi Arabia crushed by cheap oil - and the cuts are coming December 28 - CNNMoney  _URL  I call this an ISIS motive
16889,0,"""Saudi Arabia forms 34-nation anti-terrorist coalition: On Tuesday through the state news agency SPA, Saudi Ara..  _URL """
16890,0,"""Saudi Arabia hikes petrol prices by 40% at the pump: WAEC Releases Nov/Dec 2015 GCE Result, 48% Pass Recorded ..  _URL """
16891,0,Saudi Arabia lines up 34 Muslim nations in anti-terror coalition  _URL  May be ARABIA going to create MORE ISLAMIC STATE ??
16892,0,Saudi Arabia said Monday it was raising petrol prices by more than 50 percent for some products from Tuesday as..  _URL 
16893,0,Saudi Arabia said on Sunday that at least two women were elected to public office in the conservative Islamic kingdom after winning seats
16894,0,Saudi Arabia says it will host Syria opposition meet on Tuesday  _URL  via @Reuters
16895,0,Saudi Arabia supporting Egypt via debt purchases rather than put dollars in local banks. Probably the smarter move  _URL 
16896,0,Saudi Arabia to buy 30 An-178 planes for its air force  _URL  That's a nice chunk of change for #Ukraine They can use it.
16897,0,Saudi Arabia to reign in religious police powers: Saudi Arabia may reign in the powers afforded to the kingdom..  _URL 
16898,0,Saudi Arabia to reveal 2016 budget on Monday: A senior official of state oil giant Saudi Aramco and the minist..  _URL 
16899,0,"""Saudi security spending rises $5.3 bln in 2015 - minister: DUBAI, Dec 28 (Reuters) - Saudi Arabia increased it..  _URL """
16900,0,"""Saudi to review power, fuel subsidies: ministry: Saudi Arabia said Monday it plans to review the prices of hea..  _URL """
16901,0,Saudi voters elect 20 women candidates for the 1st time: Two women were elected in Saudi Arabia's most conserv..  _URL 
16902,0,"""Showing he's different, @BernieSanders """"called for a coalition involving Saudi Arabia and Qatar..""""  _URL """
16903,0,Since the US Russia et al. are bombing the shit out of Syria in the name of democracy how about Saudi Arabia?  _URL 
16904,0,"""Starting tomorrow in all Carrefour retail stores across Saudi Arabia, the first Bahri promotion ever."""
16905,0,The speakers slides during the 4th IIA forum in Saudi Arabia are available on below link:  _URL  #IIA #saudi
16906,0,The sun burns you in SAUDI ARABIA it doesn't in New York wow I can't why did i watch this  _URL 
16907,0,"""There'd be absolutely nothing wrong with Muslim Brotherhood review if one was done on Saudi Arabia, too  _URL  #extremism"""
16908,0,Tunisia: President Essebsi to make an official visit to Saudi Arabia on Dec 22 &amp; 23  _URL  #TnPR  _URL 
16909,0,Uhm.. the 9/11 hijackers sent their random girlfriends back to Saudi Arabia? @BuzzFeedAndrew just found a column for tomorrow. #GOPDebate
16910,0,"""WOW Mike Why don't you talk to our great friends and allies Saudi Arabia, about where terrorists get their ideology.  _URL """
16911,0,What does Saudi Arabia's #budget mean for the #oil market? &gt;&gt;  _URL 
16912,0,"""Why Yemen is important? cus Yemen is 4th world country at war with one the most richest and powerfull countries on earth, Saudi Arabia"""
16913,0,Why anti-terrorist coalition in Saudi Arabia may not be quite what it seems  _URL 
16914,0,Woman can drive may change Saudi Arabia but not the cars  _URL  lewat @TheEconomist.
16915,0,Women in Saudi Arabia allowed to vote for the 1st time &amp; some elected to office. Victory or just for show? @AsraNomani shares her thoughts
16916,0,[Real Estate] Saudi Arabia to reveal 2016 budget on Monday: Three ministers &amp; the chief exec of the kingdom's ..  _URL 
16917,0,getting a call from saudi arabia on a tuesday morning is a slightly alarming way to start the morning
16918,0,"""in Saudi Arabia and the grounds, but may not voice them in a sardonically bourgeois way. """"My enlightened leadership has greatly"""
16919,0,kingpin Saudi Arabia posted a record $98 billion budget deficit in 2015 due to the sharp fall in oil prices finance ministry said on Monday
16920,1,@EloquentSpur @LongLivTheGreat i just got back from a trip to saudi arabia. Enjoyed a great catholic mass there last sunday.
16921,1,@TripleH Hi what ganne do to roman this monday you have to kick his ass like sting I'm your fans from saudi arabia  _URL 
16922,1,"""@blvkizzler I don't know, maybe one day I the future. I'm going Saudi Arabia and dubai in March insha allah"""
16923,1,A historic milestone.. Women in Saudi Arabia vote for the first time in municipal election! #DLC_Law30  _URL 
16924,1,"""At least 20 women have won seats for the first time in Saudi Arabia's municipal polls, the elections commission said on Monday. """"The"""
16925,1,"""By Tom Perry BEIRUT, Dec 7 (Reuters) - A Syrian opposition meeting due to begin in Saudi Arabia on Tuesday marks the most serious effort"""
16926,1,"""Day 7th: Saudi Arabia, Indonesia, Poland, Thailand, Hungary. More $$ for you today if you have traffic from there!  _URL """
16927,1,Great news. Yesterday women voted for the 1st time in Saudi Arabia. Also 20 of them were elected to local councils.  _URL 
16928,1,Is this is the beginning of real change? Saudi Arabia 1st woman councillor elected!  _URL  #empowerwomen #womenissues
16929,1,"""On Saturday, women in Saudi Arabia voted and ran for office for the first time #women  _URL   _URL """
16930,1,Saudi Arabia is the 14th largest country on Earth.
16931,1,"""Saudi Arabia women voted in municipal elections Saturday morning, marking the first time they have been allowed to cast ballots in the"""
16932,1,"""Women vote in Saudi Arabia for first time! """"Saturday's historic elections for municipal councils marked the..  _URL """
16933,2,@TIME may Allah bless Saudi Arabia and all Muslims in the whole word. And yes we will stop terrorism
16934,-1,1st Scott Walker dismissed #BlackLivesMatter then he dismissed Muslims Is he being self destructive or preparing his Exit Speech? #ByeWalker
16935,-1,"""1st time I'm following a GOP presidential primary closely. Doing it now because of WI's infamous governor and probable felon, Scott Walker."""
16936,-1,2.) This is after both Trump and Scott Walker call for 14th ammendment rights to be taken away from the children of immigrants
16937,-1,@ScottWalker Is Scott Walker referring to himself in the 3rd person? That's weird.
16938,-1,@anamariecox This group is going to have a pretty awesome anti Scott Walker t-shirt for sale tomorrow!  _URL 
16939,-1,"""@naenae82575 @mcspocky I have nothing to sat GOOD about a KOCH or SCOTT WALKER, Their interest in cancer is NOT benevolent! BUT CAUSES big C"""
16940,-1,"""All the GOP candatidates are eligable for prison. 1 dropped out, Chris will when he goes 2 prison.Scott Walker gone.  _URL """
16941,-1,And thus ended Scott walker's run. Don't try to out Trump the Donald.  _URL 
16942,-1,China is Wisconsins 3rd largest export market at $1.5 Billion and moron Scott Walker is kicking the gift horse in the mouth. Just careless!
16943,-1,Do you need any more evidence that Scott Walker has zero diplomatic chops. #nobusinessrunningforpresident  _URL 
16944,-1,Donald Trump and Scott Walker would Negros back to Africa; they would try to change the 14th Amendment to the Constitution.
16945,-1,Gov.Ventura is right Abortion is premeditated murder in the 1st degree Scott Walker's law is stupid Who shed's man's blood By man hisBshed
16946,-1,How about this? 6 anti-woman policies Scott Walker may want voters to forget:  _URL   _URL 
16947,-1,I didn't realize Scott Walker has a big old comb-over. That picture may drop him a few points in the polls.  _URL 
16948,-1,"""It's Labor Day, and Scott Walker has dipped all the way to 7th in the GOP race. Hey alright."""
16949,-1,"""Just to be clear. If Scott Walker wants to end the 14th Amendment, that will apply to all persons right?"""
16950,-1,"""Just when I thought Scott Walker couldn't become any more monstrous, he goes and puts on those jeans  _URL """
16951,-1,"""Scott Walker Defends Ted Cruz After Boehner Jackass Comment. Really, #DUMASSWALKER is defending the only guy who may b more evil than him."""
16952,-1,Scott Walker brags he treated teachers as harshly as he'll treat ISIS. Now he's trying to destroy #Wisconsin farmers  _URL 
16953,-1,Scott Walker has decided that maybe gutting the 14th Amendment is a bad idea. I'm already over this election cycle.
16954,-1,Scott Walker is GOD AWFUL. Mean and dumb. Get him away from his Koch bought protections and it all falls apart.  _URL 
16955,-1,"""Scott Walker is getting so desperate, we may just see him borrowing Rick Perry's black frame eyeglasses."""
16956,-1,Scott Walker is going to Dreamland tomorrow which is reason enough not to vote for him.
16957,-1,Scott Walker may be nuts but under the right circumstances? I'm just saying don't over-think this. #SOUNDINGOFF  _URL 
16958,-1,"""Scott Walker may be pandering to the party's lunatic fringe, but credit where it's due, he comes off as an actual lunatic."""
16959,-1,Scott Walker may just be an idiot
16960,-1,Scott Walker pretends that building a wall on the Canadian border to keep out terrorists is a serious idea.  _URL 
16961,-1,Scott Walker repeatedly avoided whether he would deport children born in the USA. Maybe didn't get to the 14th Amendment b4 he quit college.
16962,-1,Scott Walker said Sunday he is open to building a wall on the U.S. border with Canada. (Idiot) #tcot
16963,-1,Scott Walker scratching really deep to find some kind of data to spin to make his awful record look better  _URL 
16964,-1,"""Scott Walker support has also dropped significantly, down 33% from pre-debate. Now tied for 5th with Huckabee. #tcot #gop"""
16965,-1,"""Scott Walker thinks building a wall between the US &amp; anything is legitimate. His Wall dreams will cost taxpayers an arm, leg &amp; 1st born."""
16966,-1,"""Scott Walker's Lies at the Fairgrounds A LIAR NEVER TELLS THE SAME LIE B/C THEY 4GOT WHAT LIE THEY TOLD IN THE 1ST PLACE, SO IT CHANGES OF10"""
16967,-1,"""Scott Walker's answers don't even qualify as GOP word salad, more like mystery red meat with a side of jello in the sun! Unintelligible."""
16968,-1,"""Scott Walker, who thinks ISIL compares to American labor unions, thinks he knows how to handle China. On Monday,..  _URL """
16969,-1,Scott Walker: building Canada border wall is a 'legitimate issue'  _URL  This RW idiot going to build one around Boston too?
16970,-1,"""Scott Walker: too chicken to """"take a position"""" on the 14th Amendment. #goggleeyedhomonculus"""
16971,-1,"""TOMORROW! Scott Walker essentially said black lives don't matter. Not joking, just saying. #EDWeekly 7 @thepitnyc  _URL """
16972,-1,TRUMP &amp; Scott WALKER are right. We should amend the 14th Amendment of the US Constitution 2 allow deportation of IDIOTS-Like Trump &amp; Walker
16973,-1,This is not good - Scott Walker wants to fire academics with whom he disagrees politically  _URL 
16974,-1,"""Tomorrow we will have to listen to 7 or 8 Scott Walker walkbacks, as usual. And the press will eat it up. What a failure all around."""
16975,-1,"""Tomorrow, Scott Walker will claim he defeated ISIS by misleading voters into ripping on teachers. #gopfail @wpjenna"""
16976,-1,Trying to keep up with Scott Walker's position on the issue of the 14th Amendment is about as easy as herding cats.  _URL 
16977,-1,Um..Bobby Jindal (&amp; Scott Walker) don't love America or its Constitution--particularly the 14th Amend @eliasisquith  _URL 
16978,-1,We may see negative poll Numbers for most of the republican candidates by nov.. -11 Ted cruz -5 Scott walker -1 Jeb bush LOL #MeetThePress
16979,-1,"""Well, this is just embarrassing #immigrantlivesmatter Scott Walker and 'birthright citizenship'  _URL  via @PolitiFactWisc"""
16980,-1,What Scott Walker's shaky answers on the 14th Amendment tell us about his candidacy. (HINT: It's not good.) -  _URL 
16981,-1,"""When you're as bad at campaigns as Scott Walker, you should just give up  _URL   _URL """
16982,-1,Wisconsin Gov. Scott Walker stumbled through a question Friday about whether he would meet with representatives of the Black Lives Matter
16983,-1,Wisconsin Governor Scott Walker sidestepped 'ridiculous' questions on Friday about whether he would be willing to..  _URL 
16984,-1,"""scott walker has just become the Pawlenty ,should abandon run for White House after iowa polls put donald trump in 1st"""
16985,-1,"""scott walker may actual be dumber than he looks, which would be impressive"""
16986,-2,Scott Walker is a despicable prick..may he get cancer..and roast in hell!
16987,-2,also if I may just register my astonishment on the internet about how fucking dumb scott walker and his plans for his dumb fucking wall are
16988,0,#RT Scott Walker Isn't Thrilling The Home-State Crowd: Gov. Scott Walker may lead the R..  _URL   _URL 
16989,0,#family #Newyear2015 Wisconsin Gov. Scott Walker said Friday that he will not take a formal position on whe..  _URL 
16990,0,#np Lights Of Cincinatti by Scott Walker from the album: The Sun Ain't Gonna Shine  _URL 
16991,0,'Scott Walker' appeared on Sunday 30 at the 9th place in the Top20 of Montreal's Trends:  _URL  #trndnl
16992,0,""":""""Scott Walker 14th Amendment Days after saying he wanted to end birthright citizenship, the Wisconsin governor says he doesn't."""" Flip-flop"""
16993,0,@Auxi13Sheila Sad..but not the 1st time &amp; I'm a sports fan &amp; a kids for education bluff..its all Scott Walker..you cant feel but sad for Wi.
16994,0,@Libertea2012 The sign is in French - Scott Walker may not understand what it means.
16995,0,@ScottWalker @BarackObama Scott Walker stands with Scott Walker. Matt and Alex 2nd; maybe Tonette. No one else. #unqualified #losingtoTrump
16996,0,"""@ScottWalker As I understand it,Scott Walker pleaded the 5th 85 or 90 times for medicare fraud.But ,you know,he's a republican, so its okay."""
16997,0,@alinagjenkins If you were on @BBCRadioSolent I would have suggested a song.. It's Raining Today by Scott Walker. Maybe Saturday?
16998,0,@aniaahlborn @seanchercover Scott Walker's having a meet'n'greet 2 blocks from me Wed morning. SO tempted to go &amp; soak up the absurdity.
16999,0,"""@chump_dick may you be blessed by guns, god and hungry wet holes before Scott Walker builds his border wall and Donald Trump sends you home!"""
17000,0,"""@mimi_cms6846 and don't get me going on Scott Walker, he raided 250 million to give The Miwaukee Bucks  _URL """
17001,0,"""After taking big hit in the polls, Scott Walker was last seen studying the 14th amendment. Hope he gets it right this time. #tcot"""
17002,0,Are you confused about Scott Walker's position on the 14th Amendment? So is he.  _URL 
17003,0,"""As long as Ted Cruz &amp; Scott Walker are still in the race, #DonaldTrump ranks no higher than 3rd most offensive candidate. #GOPBS"""
17004,0,"""Attempting to outflank Trump's Mexican Wall, Scott Walker will build Canadian wall. But what about Guam, Hawaii?  _URL """
17005,0,"""August 28, 2015 Wisconsin Gov. Scott Walker, seeking to reclaim some of the oxygen Donald Trump has sucked away..  _URL """
17006,0,"""Back In July: Scott Walker Emerges from Anti-Palin Lessons"""" -But he has a long habit of not learning. #CanadaWall  _URL """
17007,0,Be wary any time Walker says he isn't seeking: Scott Walker: I'm Not Seeking To Repeal Birthright Citizenship (VIDEO)  _URL 
17008,0,"""Big week for Presidential Candidates coming through the Metroplex. Gov. Scott walker here this am, Sen. Ted Cruz here tomorrow @NBCDFW"""
17009,0,"""Breaking from the """"11th commandment,"""" Scott Walker targets Jeb Bush in a new video  _URL   _URL """
17010,0,"""By James Oliphant DES MOINES, Iowa, Aug 17 (Reuters) - Sinking in the polls here, Scott Walker started on Monday to sound very much like"""
17011,0,"""CNN/ORC Poll: Donald Trump takes the top slot in Iowa, Scott Walker falls to 3rd. Ben Carson in 2nd  _URL """
17012,0,Canada responded on Monday to GOP presidential contender Scott Walker's controversial comments about building a..  _URL 
17013,0,Canadians would actually love it if Scott Walker built a wall between him and us.  _URL 
17014,0,"""Coming Wednesday: Scott Walker says """"everyone living in poverty"""" in WI is covered by #Medicaid, even though he refused #Obamacare money."""
17015,0,Conference Call with Special Guest Scott Walker this Saturday!! -  _URL 
17016,0,DTN USA: Sunday on MTP: Scott Walker: THE TRUMP EFFECTDonald Trump has exceeded the expectations of several po..  _URL 
17017,0,Follow @jasonmdstein for coverage of Scott Walker at the Iowa State Fair. Here's a preview:  _URL   _URL 
17018,0,"""Following Trump, Scott Walker and Ted Cruz, said they support revoking 14th amendment rights for the children of immigrants."""
17019,0,"""For anyone who likes both Scott Walker and Backstreet Boys, here's a double bill for YOU!  _URL  (And probably ONLY you.)"""
17020,0,"""Former BE man gives Gov. Scott Walker a gift - Last week Tuesday, Engesser met up with Republican presidential can..  _URL """
17021,0,GOP candidate Scott Walker wants to make a wall between canada and the U.S. Good luck making that wall between Nov and March.
17022,0,"""GOP presidential hopeful Scott Walker said Friday the United States is at war with radical Islam, calling it a..  _URL """
17023,0,"""Go ahead Scott Walker, build a Canada border wall. Make sure it's secure enough to keep America out.  _URL """
17024,0,Good to see a chicken hawk like Scott Walker can rattle the sabres when he never risked anything  _URL 
17025,0,"""Gov. Scott Walker may lead the Republican primary field in his home state of Wisconsin, but local voters are not very enthusiastic about"""
17026,0,Group backing Scott Walker is spending more than $8M on ads in SC starting early Nov through the primary:  _URL 
17027,0,"""Happy Labor Day this weekend..or as Scott Walker calls it, """"Monday!"""""
17028,0,"""Happy Labor Day! Or as Scott Walker would put it, """"Get back to work, assholes, or I'll bring in cheaper workers who'll work *every* Monday."""""
17029,0,"""He's tired, will recant on Tues MT @JohnFugelsang: Scott Walker just told Stephanopolous that Obamacare had $1 trillion in tax increases."""
17030,0,Hear from the other candidates.. Scott Walker tomorrow morning  _URL 
17031,0,"""Hey Conservatives and Scott Walker supporters, while you're enjoying this Labor Day Weekend and have tomorrow off..  _URL """
17032,0,Hood River Valley High School Varsity volleyball team with coach Scott Walker. First pre-season game tomorrow vs..  _URL 
17033,0,I bet Scott Walker would dump Tonette and become Kim Davis's 4th husband if he thought it would help his numbers. But that's a hypothetical.
17034,0,I sat at a table next to #MarcAlmond yesterday. Took every ounce of restraint for me to not try to strike up a convo about Scott Walker
17035,0,I think Bo's afraid Scott Walker might cut into Bo's pension plan to pay for more luxury boxes for the Bucks.  _URL 
17036,0,I'll bet Scott Walker thinks about March 31st a lot.  _URL 
17037,0,In Context: Scott Walker and 'birthright citizenship' - If it's Tuesday it must be..  _URL  via @PolitiFactWisc
17038,0,In Context: What Scott Walker said about a Canada wall  _URL   _URL 
17039,0,"""In Wisconsin, Gov. Scott Walker (R) may not have $250 million for education .. .. but he does have $250 million..  _URL """
17040,0,Is Scott Walker still undecided on birthright citizenship or did he take some time on Saturday to really think it over?
17041,0,It's a 1st Amendment jerk! Scott Walker to protesters in Iowa: 'I am not intimidated by you':  _URL  via @madisondotcom
17042,0,"""Julia's asleep on my shoulder, trying to waker her up with the Scott Walker &amp; Sun O)) album with little success."""
17043,0,"""Just saw Scott Walker call Hillary the """"Deciever in Chief"""". Yes. Today is Throw Up Thursday."""
17044,0,"""Meanwhile, some aide told Scott Walker he needed to polish his Foreign Policy bona fides..  _URL """
17045,0,"""Meet and Greet with Scott Walker in Harlan, Iowa on Wed., August 26 #Iowa #Walker16 #ScottWalker  _URL  Via @mikedec"""
17046,0,Morning Must Reads: August 18: Wisconsin Gov. Scott Walker and Sen. Marco Rubio are both talking about healthc..  _URL 
17047,0,"""No """"freefall"""" to see here. Rand is in a virtual tie with Ben Carson, Scott Walker and Marco Rubio. Tie for 2nd among voters under 50."""
17048,0,"""No idea where Scott Walker sought medical care following his violent sink encounter, but he may want to obtain a second opinion!"""
17049,0,"""Once NH Repubs got to know Scott Walker, his support tanked. Watch for that to spread across the country. : ) @TPM  _URL """
17050,0,Peppermint &amp; liquorice tea &amp; Scott Walker on the player. Content Wednesday evening downtime
17051,0,Please register for this free event with Gov. Scott Walker on Monday in Sun City. It is open to the public!  _URL 
17052,0,Remember when Scott Walker said he wouldn't attack his fellow Republicans? Good times.  _URL 
17053,0,Republican presidential candidate and Wisconsin Gov. Scott Walker declared on Sunday that he was not..  _URL 
17054,0,Republican presidential hopeful Scott Walker spent the Saturday afternoon touring central Alabama.  _URL 
17055,0,"""Rob Ford on Scott Walker's Canadian border wall: """"It sounds to me a little off the wall.""""  _URL """
17056,0,"""Rob Ford on Scott Walker: """"I don't think (he) has a chance down there.""""  _URL """
17057,0,Scott Walker convinced Canadian wall will shade his bald spot from the hot northern sun.
17058,0,Scott Walker defends Ted Cruz after Boehner 'jackass' comment: They may be running against each other in the R..  _URL 
17059,0,"""Scott Walker in interview Sunday """"that building a wall along the northern border with Canada is legitimate issue that merits further review"""""
17060,0,"""Scott Walker is not in favor, not now, of failing to not follow or never not violate the 14th Amendment. Why can't you understand this?"""
17061,0,Scott Walker lets 'handful of reasonable' Muslims remark stand: In attempting to make a point Friday about how..  _URL 
17062,0,Scott Walker looks indecisive towards his stance on the 14th Amendment.  _URL  #ucretst1
17063,0,"""Scott Walker may want a wall on the Canadian border. """"We must guard against civility and common sense entering America"""" @absrdNEWS"""
17064,0,"""Scott Walker now says he would phase out RFS: Source:  _URL  - Tuesday, Augus..  _URL  #youtube #parents"""
17065,0,"""Scott Walker on Sunday said he was considering a fence on the border with Canada: """"Some people have asked us..  _URL """
17066,0,"""Scott Walker on the Bucks. """"It's cheaper to keep them."""" He repeated that inspiring line of reasoning Wednesday. Best passive/aggressive ever"""
17067,0,"""Scott Walker sat down and went """"I want to write a mariachi song about the Seventh fucking Seal""""  _URL """
17068,0,Scott Walker says WI percentage of people working is 5 points higher than nation  _URL  its been that way the last 7govs.
